,Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,trial_index,weekId,subjectId,expId,rt,block,top_p,low_p,hi_narr,lo_narr,hi_wide,lo_wide,ticket1_EV,ticket2_EV,difference,choice,EV_chosen,correct,correct_choice,date
3259,3259,15296,59,59,6,eexigxpohcyw,lt,2790,block_3,70,30,170,136,327,8.5,159.8,231.45,-71.65,0,more,TRUE,ticket2,7/13/2020
3260,3260,15297,61,61,6,eexigxpohcyw,lt,4148,block_3,60,40,160,128,307.5,8,147.2,187.7,-40.5,0,more,TRUE,ticket2,7/13/2020
3261,3261,15298,63,63,6,eexigxpohcyw,lt,2359,block_3,50,50,170,136,327,8.5,153,167.75,-14.75,1,less,FALSE,ticket2,7/13/2020
3262,3262,15299,65,65,6,eexigxpohcyw,lt,2119,block_3,100,0,230,184,442.5,11.5,230,442.5,-212.5,0,more,TRUE,ticket2,7/13/2020
3263,3263,18000,5,5,7,eexigxpohcyw,lt,2473,block_1,20,80,2.2,1.76,4.23,0.11,1.848,0.934,0.914,1,more,TRUE,ticket1,7/13/2020
3264,3264,18001,7,7,7,eexigxpohcyw,lt,2098,block_1,70,30,1.8,1.44,3.46,0.09,1.692,2.449,-0.757,0,more,TRUE,ticket2,7/13/2020
3265,3265,18002,9,9,7,eexigxpohcyw,lt,2247,block_1,80,20,2.8,2.24,5.38,0.14,2.688,4.332,-1.644,0,more,TRUE,ticket2,7/13/2020
3266,3266,18003,11,11,7,eexigxpohcyw,lt,2277,block_1,100,0,2.2,1.76,4.23,0.11,2.2,4.23,-2.03,0,more,TRUE,ticket2,7/13/2020
3267,3267,18004,13,13,7,eexigxpohcyw,lt,3149,block_1,90,10,1.6,1.28,3.08,0.08,1.568,2.78,-1.212,0,more,TRUE,ticket2,7/13/2020
3268,3268,18005,15,15,7,eexigxpohcyw,lt,2336,block_1,40,60,2.2,1.76,4.23,0.11,1.936,1.758,0.178,1,more,TRUE,ticket1,7/13/2020
3269,3269,18006,17,17,7,eexigxpohcyw,lt,2347,block_1,30,70,1.8,1.44,3.46,0.09,1.548,1.101,0.447,1,more,TRUE,ticket1,7/13/2020
3270,3270,18007,19,19,7,eexigxpohcyw,lt,2845,block_1,60,40,2.2,1.76,4.23,0.11,2.024,2.582,-0.558,0,more,TRUE,ticket2,7/13/2020
3271,3271,18008,21,21,7,eexigxpohcyw,lt,2848,block_1,50,50,1.8,1.44,3.46,0.09,1.62,1.775,-0.155,1,less,FALSE,ticket2,7/13/2020
3272,3272,18009,23,23,7,eexigxpohcyw,lt,2607,block_1,10,90,2.8,2.24,5.38,0.14,2.296,0.664,1.632,1,more,TRUE,ticket1,7/13/2020
3273,3273,18010,26,26,7,eexigxpohcyw,lt,2335,block_2,20,80,55,44,105.75,2.75,46.2,23.35,22.85,1,more,TRUE,ticket1,7/13/2020
3274,3274,18011,28,28,7,eexigxpohcyw,lt,2288,block_2,100,0,55,44,105.75,2.75,55,105.75,-50.75,0,more,TRUE,ticket2,7/13/2020
3275,3275,18012,30,30,7,eexigxpohcyw,lt,2877,block_2,50,50,55,44,105.75,2.75,49.5,54.25,-4.75,1,less,FALSE,ticket2,7/13/2020
3276,3276,18013,32,32,7,eexigxpohcyw,lt,3177,block_2,30,70,80,64,153.75,4,68.8,48.925,19.875,1,more,TRUE,ticket1,7/13/2020
3277,3277,18014,34,34,7,eexigxpohcyw,lt,2287,block_2,10,90,60,48,115.5,3,49.2,14.25,34.95,1,more,TRUE,ticket1,7/13/2020
3278,3278,18015,36,36,7,eexigxpohcyw,lt,2448,block_2,60,40,50,40,96.25,2.5,46,58.75,-12.75,0,more,TRUE,ticket2,7/13/2020
3279,3279,18016,38,38,7,eexigxpohcyw,lt,2360,block_2,80,20,60,48,115.5,3,57.6,93,-35.4,0,more,TRUE,ticket2,7/13/2020
3280,3280,18017,40,40,7,eexigxpohcyw,lt,3225,block_2,70,30,70,56,134.5,3.5,65.8,95.2,-29.4,0,more,TRUE,ticket2,7/13/2020
3281,3281,18018,42,42,7,eexigxpohcyw,lt,2557,block_2,40,60,65,52,125,3.25,57.2,51.95,5.25,1,more,TRUE,ticket1,7/13/2020
3282,3282,18019,44,44,7,eexigxpohcyw,lt,2839,block_2,90,10,60,48,115.5,3,58.8,104.25,-45.45,0,more,TRUE,ticket2,7/13/2020
3283,3283,18020,47,47,7,eexigxpohcyw,lt,2688,block_3,40,60,200,160,384.5,10,176,159.8,16.2,1,more,TRUE,ticket1,7/13/2020
3284,3284,18021,49,49,7,eexigxpohcyw,lt,3057,block_3,80,20,190,152,365.5,9.5,182.4,294.3,-111.9,0,more,TRUE,ticket2,7/13/2020
3285,3285,18022,51,51,7,eexigxpohcyw,lt,2589,block_3,10,90,250,200,481,12.5,205,59.35,145.65,1,more,TRUE,ticket1,7/13/2020
3286,3286,18023,53,53,7,eexigxpohcyw,lt,2198,block_3,90,10,220,176,423,11,215.6,381.8,-166.2,0,more,TRUE,ticket2,7/13/2020
3287,3287,18024,55,55,7,eexigxpohcyw,lt,4300,block_3,30,70,200,160,384.5,10,172,122.35,49.65,1,more,TRUE,ticket1,7/13/2020
3288,3288,18025,57,57,7,eexigxpohcyw,lt,4195,block_3,100,0,180,144,346,9,180,346,-166,0,more,TRUE,ticket2,7/13/2020
3289,3289,18026,59,59,7,eexigxpohcyw,lt,4067,block_3,60,40,180,144,346,9,165.6,211.2,-45.6,0,more,TRUE,ticket2,7/13/2020
3290,3290,18027,61,61,7,eexigxpohcyw,lt,3997,block_3,50,50,210,168,404,10.5,189,207.25,-18.25,1,less,FALSE,ticket2,7/13/2020
3291,3291,18028,63,63,7,eexigxpohcyw,lt,2608,block_3,20,80,200,160,384.5,10,168,84.9,83.1,1,more,TRUE,ticket1,7/13/2020
3292,3292,18029,65,65,7,eexigxpohcyw,lt,2398,block_3,70,30,170,136,327,8.5,159.8,231.45,-71.65,0,more,TRUE,ticket2,7/13/2020
3293,3293,20670,5,5,8,eexigxpohcyw,lt,5474,block_1,40,60,1.8,1.44,3.46,0.09,1.584,1.438,0.146,1,more,TRUE,ticket1,7/13/2020
3294,3294,20671,7,7,8,eexigxpohcyw,lt,3288,block_1,20,80,3.2,2.56,6.15,0.16,2.688,1.358,1.33,1,more,TRUE,ticket1,7/13/2020
3295,3295,20672,9,9,8,eexigxpohcyw,lt,2992,block_1,70,30,2.6,2.08,5,0.13,2.444,3.539,-1.095,0,more,TRUE,ticket2,7/13/2020
3296,3296,20673,11,11,8,eexigxpohcyw,lt,2440,block_1,10,90,2.4,1.92,4.62,0.12,1.968,0.57,1.398,1,more,TRUE,ticket1,7/13/2020
3297,3297,20674,13,13,8,eexigxpohcyw,lt,3348,block_1,100,0,2.6,2.08,5,0.13,2.6,5,-2.4,0,more,TRUE,ticket2,7/13/2020
3298,3298,20675,15,15,8,eexigxpohcyw,lt,2539,block_1,80,20,2,1.6,3.85,0.1,1.92,3.1,-1.18,0,more,TRUE,ticket2,7/13/2020
3299,3299,20676,17,17,8,eexigxpohcyw,lt,5608,block_1,90,10,1.4,1.12,2.69,0.07,1.372,2.428,-1.056,0,more,TRUE,ticket2,7/13/2020
3300,3300,20677,19,19,8,eexigxpohcyw,lt,3550,block_1,60,40,2,1.6,3.85,0.1,1.84,2.35,-0.51,0,more,TRUE,ticket2,7/13/2020
3301,3301,20678,21,21,8,eexigxpohcyw,lt,6529,block_1,30,70,2,1.6,3.85,0.1,1.72,1.225,0.495,1,more,TRUE,ticket1,7/13/2020
3302,3302,20679,23,23,8,eexigxpohcyw,lt,3929,block_1,50,50,1.8,1.44,3.46,0.09,1.62,1.775,-0.155,1,less,FALSE,ticket2,7/13/2020
3303,3303,20680,26,26,8,eexigxpohcyw,lt,2528,block_2,20,80,60,48,115.5,3,50.4,25.5,24.9,1,more,TRUE,ticket1,7/13/2020
3304,3304,20681,28,28,8,eexigxpohcyw,lt,4338,block_2,60,40,60,48,115.5,3,55.2,70.5,-15.3,0,more,TRUE,ticket2,7/13/2020
3305,3305,20682,30,30,8,eexigxpohcyw,lt,5208,block_2,10,90,65,52,125,3.25,53.3,15.425,37.875,1,more,TRUE,ticket1,7/13/2020
3306,3306,20683,32,32,8,eexigxpohcyw,lt,1898,block_2,100,0,65,52,125,3.25,65,125,-60,0,more,TRUE,ticket2,7/13/2020
3307,3307,20684,34,34,8,eexigxpohcyw,lt,2787,block_2,40,60,65,52,125,3.25,57.2,51.95,5.25,1,more,TRUE,ticket1,7/13/2020
3308,3308,20685,36,36,8,eexigxpohcyw,lt,4828,block_2,50,50,70,56,134.5,3.5,63,69,-6,1,less,FALSE,ticket2,7/13/2020
3309,3309,20686,38,38,8,eexigxpohcyw,lt,3787,block_2,90,10,60,48,115.5,3,58.8,104.25,-45.45,0,more,TRUE,ticket2,7/13/2020
3310,3310,20687,40,40,8,eexigxpohcyw,lt,2869,block_2,30,70,60,48,115.5,3,51.6,36.75,14.85,1,more,TRUE,ticket1,7/13/2020
3311,3311,20688,42,42,8,eexigxpohcyw,lt,4358,block_2,80,20,60,48,115.5,3,57.6,93,-35.4,0,more,TRUE,ticket2,7/13/2020
3312,3312,20689,44,44,8,eexigxpohcyw,lt,3606,block_2,70,30,50,40,96.25,2.5,47,68.125,-21.125,0,more,TRUE,ticket2,7/13/2020
3313,3313,20690,47,47,8,eexigxpohcyw,lt,2227,block_3,40,60,180,144,346,9,158.4,143.8,14.6,1,more,TRUE,ticket1,7/13/2020
3314,3314,20691,49,49,8,eexigxpohcyw,lt,2266,block_3,90,10,160,128,307.5,8,156.8,277.55,-120.75,0,more,TRUE,ticket2,7/13/2020
3315,3315,20692,51,51,8,eexigxpohcyw,lt,5697,block_3,100,0,190,152,365.5,9.5,190,365.5,-175.5,0,more,TRUE,ticket2,7/13/2020
3316,3316,20693,53,53,8,eexigxpohcyw,lt,3638,block_3,10,90,210,168,404,10.5,172.2,49.85,122.35,1,more,TRUE,ticket1,7/13/2020
3317,3317,20694,55,55,8,eexigxpohcyw,lt,2656,block_3,70,30,190,152,365.5,9.5,178.6,258.7,-80.1,0,more,TRUE,ticket2,7/13/2020
3318,3318,20695,57,57,8,eexigxpohcyw,lt,6657,block_3,20,80,170,136,327,8.5,142.8,72.2,70.6,1,more,TRUE,ticket1,7/13/2020
3319,3319,20696,59,59,8,eexigxpohcyw,lt,2688,block_3,80,20,220,176,423,11,211.2,340.6,-129.4,0,more,TRUE,ticket2,7/13/2020
3320,3320,20697,61,61,8,eexigxpohcyw,lt,5668,block_3,60,40,190,152,365.5,9.5,174.8,223.1,-48.3,0,more,TRUE,ticket2,7/13/2020
3321,3321,20698,63,63,8,eexigxpohcyw,lt,1565,block_3,50,50,180,144,346,9,162,177.5,-15.5,1,less,FALSE,ticket2,7/13/2020
3322,3322,20699,65,65,8,eexigxpohcyw,lt,3146,block_3,30,70,170,136,327,8.5,146.2,104.05,42.15,1,more,TRUE,ticket1,7/13/2020
3323,3323,23400,5,5,9,eexigxpohcyw,lt,2802,block_1,30,70,1.6,1.28,3.08,0.08,1.376,0.98,0.396,1,more,TRUE,ticket1,7/13/2020
3324,3324,23401,7,7,9,eexigxpohcyw,lt,1856,block_1,80,20,2.2,1.76,4.23,0.11,2.112,3.406,-1.294,0,more,TRUE,ticket2,7/13/2020
3325,3325,23402,9,9,9,eexigxpohcyw,lt,1929,block_1,50,50,1.4,1.12,2.69,0.07,1.26,1.38,-0.12,1,less,FALSE,ticket2,7/13/2020
3326,3326,23403,11,11,9,eexigxpohcyw,lt,2306,block_1,90,10,2,1.6,3.85,0.1,1.96,3.475,-1.515,0,more,TRUE,ticket2,7/13/2020
3327,3327,23404,13,13,9,eexigxpohcyw,lt,1869,block_1,40,60,2,1.6,3.85,0.1,1.76,1.6,0.16,1,more,TRUE,ticket1,7/13/2020
3328,3328,23405,15,15,9,eexigxpohcyw,lt,2068,block_1,70,30,1.6,1.28,3.08,0.08,1.504,2.18,-0.676,0,more,TRUE,ticket2,7/13/2020
3329,3329,23406,17,17,9,eexigxpohcyw,lt,1970,block_1,60,40,1.8,1.44,3.46,0.09,1.656,2.112,-0.456,0,more,TRUE,ticket2,7/13/2020
3330,3330,23407,19,19,9,eexigxpohcyw,lt,1946,block_1,10,90,2.2,1.76,4.23,0.11,1.804,0.522,1.282,1,more,TRUE,ticket1,7/13/2020
3331,3331,23408,21,21,9,eexigxpohcyw,lt,1798,block_1,20,80,1.8,1.44,3.46,0.09,1.512,0.764,0.748,1,more,TRUE,ticket1,7/13/2020
3332,3332,23409,23,23,9,eexigxpohcyw,lt,2607,block_1,100,0,1.8,1.44,3.46,0.09,1.8,3.46,-1.66,0,more,TRUE,ticket2,7/13/2020
3333,3333,23410,26,26,9,eexigxpohcyw,lt,2707,block_2,70,30,55,44,105.75,2.75,51.7,74.85,-23.15,0,more,TRUE,ticket2,7/13/2020
3334,3334,23411,28,28,9,eexigxpohcyw,lt,1698,block_2,80,20,65,52,125,3.25,62.4,100.65,-38.25,0,more,TRUE,ticket2,7/13/2020
3335,3335,23412,30,30,9,eexigxpohcyw,lt,1837,block_2,90,10,65,52,125,3.25,63.7,112.825,-49.125,0,more,TRUE,ticket2,7/13/2020
3336,3336,23413,32,32,9,eexigxpohcyw,lt,1898,block_2,50,50,50,40,96.25,2.5,45,49.375,-4.375,1,less,FALSE,ticket2,7/13/2020
3337,3337,23414,34,34,9,eexigxpohcyw,lt,1718,block_2,60,40,60,48,115.5,3,55.2,70.5,-15.3,0,more,TRUE,ticket2,7/13/2020
3338,3338,23415,36,36,9,eexigxpohcyw,lt,2198,block_2,40,60,50,40,96.25,2.5,44,40,4,1,more,TRUE,ticket1,7/13/2020
3339,3339,23416,38,38,9,eexigxpohcyw,lt,2558,block_2,10,90,60,48,115.5,3,49.2,14.25,34.95,1,more,TRUE,ticket1,7/13/2020
3340,3340,23417,40,40,9,eexigxpohcyw,lt,2928,block_2,100,0,55,44,105.75,2.75,55,105.75,-50.75,0,more,TRUE,ticket2,7/13/2020
3341,3341,23418,42,42,9,eexigxpohcyw,lt,2288,block_2,20,80,65,52,125,3.25,54.6,27.6,27,1,more,TRUE,ticket1,7/13/2020
3342,3342,23419,44,44,9,eexigxpohcyw,lt,2226,block_2,30,70,55,44,105.75,2.75,47.3,33.65,13.65,1,more,TRUE,ticket1,7/13/2020
3343,3343,23420,47,47,9,eexigxpohcyw,lt,1736,block_3,90,10,180,144,346,9,176.4,312.3,-135.9,0,more,TRUE,ticket2,7/13/2020
3344,3344,23421,49,49,9,eexigxpohcyw,lt,3538,block_3,20,80,190,152,365.5,9.5,159.6,80.7,78.9,1,more,TRUE,ticket1,7/13/2020
3345,3345,23422,51,51,9,eexigxpohcyw,lt,1958,block_3,70,30,190,152,365.5,9.5,178.6,258.7,-80.1,0,more,TRUE,ticket2,7/13/2020
3346,3346,23423,53,53,9,eexigxpohcyw,lt,2175,block_3,80,20,160,128,307.5,8,153.6,247.6,-94,0,more,TRUE,ticket2,7/13/2020
3347,3347,23424,55,55,9,eexigxpohcyw,lt,1539,block_3,50,50,170,136,327,8.5,153,167.75,-14.75,1,less,FALSE,ticket2,7/13/2020
3348,3348,23425,57,57,9,eexigxpohcyw,lt,2079,block_3,60,40,200,160,384.5,10,184,234.7,-50.7,0,more,TRUE,ticket2,7/13/2020
3349,3349,23426,59,59,9,eexigxpohcyw,lt,1938,block_3,30,70,190,152,365.5,9.5,163.4,116.3,47.1,1,more,TRUE,ticket1,7/13/2020
3350,3350,23427,61,61,9,eexigxpohcyw,lt,2409,block_3,10,90,220,176,423,11,180.4,52.2,128.2,1,more,TRUE,ticket1,7/13/2020
3351,3351,23428,63,63,9,eexigxpohcyw,lt,2377,block_3,40,60,200,160,384.5,10,176,159.8,16.2,1,more,TRUE,ticket1,7/13/2020
3352,3352,23429,65,65,9,eexigxpohcyw,lt,1618,block_3,100,0,200,160,384.5,10,200,384.5,-184.5,0,more,TRUE,ticket2,7/13/2020
3353,3353,26130,5,5,10,eexigxpohcyw,lt,1843,block_1,70,30,2.6,2.08,5,0.13,2.444,3.539,-1.095,0,more,TRUE,ticket2,7/13/2020
3354,3354,26131,7,7,10,eexigxpohcyw,lt,2137,block_1,20,80,2.4,1.92,4.62,0.12,2.016,1.02,0.996,1,more,TRUE,ticket1,7/13/2020
3355,3355,26132,9,9,10,eexigxpohcyw,lt,2323,block_1,80,20,2.2,1.76,4.23,0.11,2.112,3.406,-1.294,0,more,TRUE,ticket2,7/13/2020
3356,3356,26133,11,11,10,eexigxpohcyw,lt,2864,block_1,40,60,2.6,2.08,5,0.13,2.288,2.078,0.21,1,more,TRUE,ticket1,7/13/2020
3357,3357,26134,13,13,10,eexigxpohcyw,lt,2186,block_1,30,70,1.8,1.44,3.46,0.09,1.548,1.101,0.447,1,more,TRUE,ticket1,7/13/2020
3358,3358,26135,15,15,10,eexigxpohcyw,lt,2707,block_1,90,10,2.4,1.92,4.62,0.12,2.352,4.17,-1.818,0,more,TRUE,ticket2,7/13/2020
3359,3359,26136,17,17,10,eexigxpohcyw,lt,3830,block_1,60,40,2,1.6,3.85,0.1,1.84,2.35,-0.51,0,more,TRUE,ticket2,7/13/2020
3360,3360,26137,19,19,10,eexigxpohcyw,lt,3047,block_1,50,50,1.8,1.44,3.46,0.09,1.62,1.775,-0.155,1,less,FALSE,ticket2,7/13/2020
3361,3361,26138,21,21,10,eexigxpohcyw,lt,2197,block_1,100,0,1.4,1.12,2.69,0.07,1.4,2.69,-1.29,0,more,TRUE,ticket2,7/13/2020
3362,3362,26139,23,23,10,eexigxpohcyw,lt,1570,block_1,10,90,2.4,1.92,4.62,0.12,1.968,0.57,1.398,1,more,TRUE,ticket1,7/13/2020
3363,3363,26140,26,26,10,eexigxpohcyw,lt,1874,block_2,10,90,60,48,115.5,3,49.2,14.25,34.95,1,more,TRUE,ticket1,7/13/2020
3364,3364,26141,28,28,10,eexigxpohcyw,lt,2466,block_2,60,40,65,52,125,3.25,59.8,76.3,-16.5,0,more,TRUE,ticket2,7/13/2020
3365,3365,26142,30,30,10,eexigxpohcyw,lt,2669,block_2,30,70,60,48,115.5,3,51.6,36.75,14.85,1,more,TRUE,ticket1,7/13/2020
3366,3366,26143,32,32,10,eexigxpohcyw,lt,1799,block_2,90,10,60,48,115.5,3,58.8,104.25,-45.45,0,more,TRUE,ticket2,7/13/2020
3367,3367,26144,34,34,10,eexigxpohcyw,lt,2610,block_2,40,60,55,44,105.75,2.75,48.4,43.95,4.45,1,more,TRUE,ticket1,7/13/2020
3368,3368,26145,36,36,10,eexigxpohcyw,lt,3208,block_2,20,80,50,40,96.25,2.5,42,21.25,20.75,1,more,TRUE,ticket1,7/13/2020
3369,3369,26146,38,38,10,eexigxpohcyw,lt,2538,block_2,70,30,60,48,115.5,3,56.4,81.75,-25.35,0,more,TRUE,ticket2,7/13/2020
3370,3370,26147,40,40,10,eexigxpohcyw,lt,1561,block_2,80,20,50,40,96.25,2.5,48,77.5,-29.5,0,more,TRUE,ticket2,7/13/2020
3371,3371,26148,42,42,10,eexigxpohcyw,lt,2124,block_2,50,50,75,60,144.25,3.75,67.5,74,-6.5,1,less,FALSE,ticket2,7/13/2020
3372,3372,26149,44,44,10,eexigxpohcyw,lt,1831,block_2,100,0,75,60,144.25,3.75,75,144.25,-69.25,0,more,TRUE,ticket2,7/13/2020
3373,3373,26150,47,47,10,eexigxpohcyw,lt,1979,block_3,40,60,200,160,384.5,10,176,159.8,16.2,1,more,TRUE,ticket1,7/13/2020
3374,3374,26151,49,49,10,eexigxpohcyw,lt,2153,block_3,50,50,220,176,423,11,198,217,-19,1,less,FALSE,ticket2,7/13/2020
3375,3375,26152,51,51,10,eexigxpohcyw,lt,2153,block_3,70,30,190,152,365.5,9.5,178.6,258.7,-80.1,0,more,TRUE,ticket2,7/13/2020
3376,3376,26153,53,53,10,eexigxpohcyw,lt,2028,block_3,20,80,200,160,384.5,10,168,84.9,83.1,1,more,TRUE,ticket1,7/13/2020
3377,3377,26154,55,55,10,eexigxpohcyw,lt,2312,block_3,90,10,210,168,404,10.5,205.8,364.65,-158.85,0,more,TRUE,ticket2,7/13/2020
3378,3378,26155,57,57,10,eexigxpohcyw,lt,3079,block_3,30,70,210,168,404,10.5,180.6,128.55,52.05,1,more,TRUE,ticket1,7/13/2020
3379,3379,26156,59,59,10,eexigxpohcyw,lt,2031,block_3,80,20,190,152,365.5,9.5,182.4,294.3,-111.9,0,more,TRUE,ticket2,7/13/2020
3380,3380,26157,61,61,10,eexigxpohcyw,lt,2312,block_3,100,0,210,168,404,10.5,210,404,-194,0,more,TRUE,ticket2,7/13/2020
3381,3381,26158,63,63,10,eexigxpohcyw,lt,2254,block_3,10,90,190,152,365.5,9.5,155.8,45.1,110.7,1,more,TRUE,ticket1,7/13/2020
3382,3382,26159,65,65,10,eexigxpohcyw,lt,2988,block_3,60,40,210,168,404,10.5,193.2,246.6,-53.4,0,more,TRUE,ticket2,7/13/2020
3383,3383,28800,5,5,11,eexigxpohcyw,lt,1595,block_1,10,90,1.6,1.28,3.08,0.08,1.312,0.38,0.932,1,more,TRUE,ticket1,7/13/2020
3384,3384,28801,7,7,11,eexigxpohcyw,lt,1777,block_1,70,30,1.4,1.12,2.69,0.07,1.316,1.904,-0.588,0,more,TRUE,ticket2,7/13/2020
3385,3385,28802,9,9,11,eexigxpohcyw,lt,2230,block_1,90,10,2.4,1.92,4.62,0.12,2.352,4.17,-1.818,0,more,TRUE,ticket2,7/13/2020
3386,3386,28803,11,11,11,eexigxpohcyw,lt,2429,block_1,20,80,2.6,2.08,5,0.13,2.184,1.104,1.08,1,more,TRUE,ticket1,7/13/2020
3387,3387,28804,13,13,11,eexigxpohcyw,lt,2379,block_1,30,70,1.6,1.28,3.08,0.08,1.376,0.98,0.396,1,more,TRUE,ticket1,7/13/2020
3388,3388,28805,15,15,11,eexigxpohcyw,lt,2388,block_1,50,50,2,1.6,3.85,0.1,1.8,1.975,-0.175,1,less,FALSE,ticket2,7/13/2020
3389,3389,28806,17,17,11,eexigxpohcyw,lt,2060,block_1,40,60,2.2,1.76,4.23,0.11,1.936,1.758,0.178,1,more,TRUE,ticket1,7/13/2020
3390,3390,28807,19,19,11,eexigxpohcyw,lt,1578,block_1,80,20,2.6,2.08,5,0.13,2.496,4.026,-1.53,0,more,TRUE,ticket2,7/13/2020
3391,3391,28808,21,21,11,eexigxpohcyw,lt,2488,block_1,100,0,2,1.6,3.85,0.1,2,3.85,-1.85,0,more,TRUE,ticket2,7/13/2020
3392,3392,28809,23,23,11,eexigxpohcyw,lt,3108,block_1,60,40,2.4,1.92,4.62,0.12,2.208,2.82,-0.612,0,more,TRUE,ticket2,7/13/2020
3393,3393,28810,26,26,11,eexigxpohcyw,lt,3599,block_2,90,10,55,44,105.75,2.75,53.9,95.45,-41.55,0,more,TRUE,ticket2,7/13/2020
3394,3394,28811,28,28,11,eexigxpohcyw,lt,2397,block_2,30,70,65,52,125,3.25,55.9,39.775,16.125,1,more,TRUE,ticket1,7/13/2020
3395,3395,28812,30,30,11,eexigxpohcyw,lt,3030,block_2,70,30,70,56,134.5,3.5,65.8,95.2,-29.4,0,more,TRUE,ticket2,7/13/2020
3396,3396,28813,32,32,11,eexigxpohcyw,lt,2228,block_2,20,80,65,52,125,3.25,54.6,27.6,27,1,more,TRUE,ticket1,7/13/2020
3397,3397,28814,34,34,11,eexigxpohcyw,lt,2039,block_2,60,40,60,48,115.5,3,55.2,70.5,-15.3,0,more,TRUE,ticket2,7/13/2020
3398,3398,28815,36,36,11,eexigxpohcyw,lt,1887,block_2,50,50,50,40,96.25,2.5,45,49.375,-4.375,1,less,FALSE,ticket2,7/13/2020
3399,3399,28816,38,38,11,eexigxpohcyw,lt,1680,block_2,100,0,55,44,105.75,2.75,55,105.75,-50.75,0,more,TRUE,ticket2,7/13/2020
3400,3400,28817,40,40,11,eexigxpohcyw,lt,3219,block_2,80,20,55,44,105.75,2.75,52.8,85.15,-32.35,0,more,TRUE,ticket2,7/13/2020
3401,3401,28818,42,42,11,eexigxpohcyw,lt,1778,block_2,10,90,50,40,96.25,2.5,41,11.875,29.125,1,more,TRUE,ticket1,7/13/2020
3402,3402,28819,44,44,11,eexigxpohcyw,lt,1910,block_2,40,60,60,48,115.5,3,52.8,48,4.8,1,more,TRUE,ticket1,7/13/2020
3403,3403,28820,47,47,11,eexigxpohcyw,lt,2677,block_3,40,60,210,168,404,10.5,184.8,167.9,16.9,1,more,TRUE,ticket1,7/13/2020
3404,3404,28821,49,49,11,eexigxpohcyw,lt,1739,block_3,60,40,190,152,365.5,9.5,174.8,223.1,-48.3,0,more,TRUE,ticket2,7/13/2020
3405,3405,28822,51,51,11,eexigxpohcyw,lt,2208,block_3,30,70,190,152,365.5,9.5,163.4,116.3,47.1,1,more,TRUE,ticket1,7/13/2020
3406,3406,28823,53,53,11,eexigxpohcyw,lt,2217,block_3,80,20,220,176,423,11,211.2,340.6,-129.4,0,more,TRUE,ticket2,7/13/2020
3407,3407,28824,55,55,11,eexigxpohcyw,lt,2028,block_3,50,50,160,128,307.5,8,144,157.75,-13.75,1,less,FALSE,ticket2,7/13/2020
3408,3408,28825,57,57,11,eexigxpohcyw,lt,2578,block_3,10,90,170,136,327,8.5,139.4,40.35,99.05,1,more,TRUE,ticket1,7/13/2020
3409,3409,28826,59,59,11,eexigxpohcyw,lt,3350,block_3,20,80,190,152,365.5,9.5,159.6,80.7,78.9,1,more,TRUE,ticket1,7/13/2020
3410,3410,28827,61,61,11,eexigxpohcyw,lt,2069,block_3,90,10,200,160,384.5,10,196,347.05,-151.05,0,more,TRUE,ticket2,7/13/2020
3411,3411,28828,63,63,11,eexigxpohcyw,lt,2346,block_3,100,0,220,176,423,11,220,423,-203,0,more,TRUE,ticket2,7/13/2020
3412,3412,28829,65,65,11,eexigxpohcyw,lt,2138,block_3,70,30,210,168,404,10.5,197.4,285.95,-88.55,0,more,TRUE,ticket2,7/13/2020
3413,3413,31410,5,5,12,eexigxpohcyw,lt,3064,block_1,20,80,2,1.6,3.85,0.1,1.68,0.85,0.83,1,more,TRUE,ticket1,7/13/2020
3414,3414,31411,7,7,12,eexigxpohcyw,lt,2688,block_1,30,70,2.6,2.08,5,0.13,2.236,1.591,0.645,1,more,TRUE,ticket1,7/13/2020
3415,3415,31412,9,9,12,eexigxpohcyw,lt,2358,block_1,40,60,2,1.6,3.85,0.1,1.76,1.6,0.16,1,more,TRUE,ticket1,7/13/2020
3416,3416,31413,11,11,12,eexigxpohcyw,lt,1939,block_1,100,0,2.8,2.24,5.38,0.14,2.8,5.38,-2.58,0,more,TRUE,ticket2,7/13/2020
3417,3417,31414,13,13,12,eexigxpohcyw,lt,2109,block_1,10,90,2.2,1.76,4.23,0.11,1.804,0.522,1.282,1,more,TRUE,ticket1,7/13/2020
3418,3418,31415,15,15,12,eexigxpohcyw,lt,2427,block_1,70,30,1.4,1.12,2.69,0.07,1.316,1.904,-0.588,0,more,TRUE,ticket2,7/13/2020
3419,3419,31416,17,17,12,eexigxpohcyw,lt,1990,block_1,50,50,2.6,2.08,5,0.13,2.34,2.565,-0.225,1,less,FALSE,ticket2,7/13/2020
3420,3420,31417,19,19,12,eexigxpohcyw,lt,2536,block_1,60,40,2,1.6,3.85,0.1,1.84,2.35,-0.51,0,more,TRUE,ticket2,7/13/2020
3421,3421,31418,21,21,12,eexigxpohcyw,lt,1728,block_1,80,20,2.2,1.76,4.23,0.11,2.112,3.406,-1.294,0,more,TRUE,ticket2,7/13/2020
3422,3422,31419,23,23,12,eexigxpohcyw,lt,2658,block_1,90,10,2,1.6,3.85,0.1,1.96,3.475,-1.515,0,more,TRUE,ticket2,7/13/2020
