,Unnamed: 0,Unnamed: 0.1,trial_index,weekId,subjectId,expId,rt,small_amount,large_amount,later_delay,choice,date
263,25283,27,27,11,bkvnluqzwjwe,itc,2118.0,50.0,80.0,100.0,1,07/13/2020
264,25284,29,29,11,bkvnluqzwjwe,itc,2757.0,79.0,80.0,79.0,0,07/13/2020
265,25285,31,31,11,bkvnluqzwjwe,itc,3617.0,64.0,80.0,100.0,1,07/13/2020
266,25286,33,33,11,bkvnluqzwjwe,itc,5271.0,11.0,30.0,108.0,1,07/13/2020
267,25287,35,35,11,bkvnluqzwjwe,itc,5427.0,49.0,50.0,127.0,0,07/13/2020
268,25288,37,37,11,bkvnluqzwjwe,itc,4788.0,14.0,25.0,131.0,1,07/13/2020
269,25290,41,41,11,bkvnluqzwjwe,itc,3238.0,53.0,60.0,22.0,1,07/13/2020
270,25291,43,43,11,bkvnluqzwjwe,itc,1922.0,25.0,55.0,12.0,1,07/13/2020
271,25292,45,45,11,bkvnluqzwjwe,itc,1806.0,50.0,85.0,7.0,1,07/13/2020
272,25293,47,47,11,bkvnluqzwjwe,itc,4119.0,72.0,75.0,104.0,0,07/13/2020
273,25294,49,49,11,bkvnluqzwjwe,itc,9540.0,50.0,55.0,40.0,1,07/13/2020
274,25296,53,53,11,bkvnluqzwjwe,itc,1460.0,20.0,60.0,8.0,1,07/13/2020
275,25297,55,55,11,bkvnluqzwjwe,itc,2185.0,10.0,35.0,10.0,1,07/13/2020
276,25298,57,57,11,bkvnluqzwjwe,itc,1468.0,54.0,85.0,14.0,1,07/13/2020
277,27568,7,7,12,bkvnluqzwjwe,itc,3182.0,25.0,75.0,8.0,1,07/13/2020
278,27569,9,9,12,bkvnluqzwjwe,itc,3532.0,34.0,85.0,250.0,1,07/13/2020
279,27570,11,11,12,bkvnluqzwjwe,itc,3510.0,25.0,50.0,10.0,1,07/13/2020
280,27571,13,13,12,bkvnluqzwjwe,itc,7445.0,28.0,35.0,100.0,1,07/13/2020
281,27572,15,15,12,bkvnluqzwjwe,itc,2581.0,24.0,25.0,260.0,0,07/13/2020
282,27573,17,17,12,bkvnluqzwjwe,itc,2134.0,23.0,35.0,87.0,1,07/13/2020
283,27574,19,19,12,bkvnluqzwjwe,itc,3687.0,78.0,80.0,64.0,0,07/13/2020
284,27575,21,21,12,bkvnluqzwjwe,itc,3542.0,58.0,60.0,86.0,0,07/13/2020
285,27576,23,23,12,bkvnluqzwjwe,itc,3412.0,6.0,25.0,198.0,1,07/13/2020
286,27577,25,25,12,bkvnluqzwjwe,itc,2843.0,12.0,75.0,128.0,1,07/13/2020
287,27578,27,27,12,bkvnluqzwjwe,itc,1521.0,5.0,30.0,122.0,1,07/13/2020
288,27579,29,29,12,bkvnluqzwjwe,itc,4305.0,50.0,60.0,80.0,1,07/13/2020
289,27580,31,31,12,bkvnluqzwjwe,itc,1506.0,30.0,75.0,15.0,1,07/13/2020
290,27581,33,33,12,bkvnluqzwjwe,itc,5050.0,27.0,30.0,111.0,0,07/13/2020
291,27582,35,35,12,bkvnluqzwjwe,itc,2485.0,20.0,60.0,8.0,1,07/13/2020
292,27583,37,37,12,bkvnluqzwjwe,itc,3104.0,82.0,85.0,229.0,0,07/13/2020
293,27584,39,39,12,bkvnluqzwjwe,itc,1600.0,25.0,55.0,75.0,1,07/13/2020
294,27585,41,41,12,bkvnluqzwjwe,itc,1546.0,5.0,25.0,16.0,1,07/13/2020
295,27586,43,43,12,bkvnluqzwjwe,itc,1683.0,5.0,55.0,244.0,1,07/13/2020
296,27588,47,47,12,bkvnluqzwjwe,itc,2279.0,80.0,85.0,25.0,1,07/13/2020
297,27589,49,49,12,bkvnluqzwjwe,itc,6776.0,77.0,80.0,39.0,1,07/13/2020
298,27590,51,51,12,bkvnluqzwjwe,itc,1526.0,33.0,80.0,89.0,1,07/13/2020
299,27591,53,53,12,bkvnluqzwjwe,itc,1355.0,14.0,35.0,15.0,1,07/13/2020
300,27592,55,55,12,bkvnluqzwjwe,itc,2095.0,31.0,55.0,129.0,1,07/13/2020
301,27593,57,57,12,bkvnluqzwjwe,itc,3564.0,49.0,50.0,127.0,0,07/13/2020
302,27,5,5,1,bprekwckiqdd,itc,6325.0,5.0,30.0,122.0,1,07/13/2020
303,28,7,7,1,bprekwckiqdd,itc,2478.0,6.0,25.0,198.0,1,07/13/2020
304,29,9,9,1,bprekwckiqdd,itc,2098.0,10.0,50.0,16.0,1,07/13/2020
305,30,11,11,1,bprekwckiqdd,itc,3328.0,58.0,60.0,86.0,0,07/13/2020
306,31,13,13,1,bprekwckiqdd,itc,4037.0,60.0,75.0,100.0,0,07/13/2020
307,32,15,15,1,bprekwckiqdd,itc,2579.0,20.0,85.0,13.0,1,07/13/2020
308,33,17,17,1,bprekwckiqdd,itc,2461.0,54.0,55.0,116.0,0,07/13/2020
309,34,19,19,1,bprekwckiqdd,itc,1847.0,25.0,55.0,75.0,1,07/13/2020
310,35,21,21,1,bprekwckiqdd,itc,1325.0,10.0,30.0,8.0,1,07/13/2020
311,36,23,23,1,bprekwckiqdd,itc,3817.0,69.0,75.0,87.0,0,07/13/2020
312,37,25,25,1,bprekwckiqdd,itc,1797.0,50.0,80.0,100.0,1,07/13/2020
313,38,27,27,1,bprekwckiqdd,itc,2796.0,32.0,35.0,234.0,0,07/13/2020
314,39,29,29,1,bprekwckiqdd,itc,4572.0,13.0,30.0,218.0,1,07/13/2020
315,40,31,31,1,bprekwckiqdd,itc,3251.0,28.0,35.0,100.0,0,07/13/2020
316,41,33,33,1,bprekwckiqdd,itc,1745.0,25.0,55.0,12.0,1,07/13/2020
317,43,37,37,1,bprekwckiqdd,itc,1736.0,10.0,25.0,15.0,1,07/13/2020
318,44,39,39,1,bprekwckiqdd,itc,1766.0,50.0,85.0,7.0,1,07/13/2020
319,45,41,41,1,bprekwckiqdd,itc,2177.0,24.0,25.0,260.0,0,07/13/2020
320,46,43,43,1,bprekwckiqdd,itc,2038.0,50.0,60.0,80.0,0,07/13/2020
321,47,45,45,1,bprekwckiqdd,itc,1972.0,31.0,35.0,129.0,0,07/13/2020
322,48,47,47,1,bprekwckiqdd,itc,1478.0,79.0,80.0,79.0,0,07/13/2020
323,49,49,49,1,bprekwckiqdd,itc,2439.0,33.0,80.0,89.0,1,07/13/2020
324,50,51,51,1,bprekwckiqdd,itc,2958.0,39.0,50.0,47.0,1,07/13/2020
325,51,53,53,1,bprekwckiqdd,itc,3923.0,79.0,85.0,190.0,0,07/13/2020
326,52,55,55,1,bprekwckiqdd,itc,1321.0,12.0,75.0,128.0,1,07/13/2020
327,53,57,57,1,bprekwckiqdd,itc,1198.0,10.0,60.0,122.0,1,07/13/2020
328,2862,5,5,2,bprekwckiqdd,itc,5554.0,28.0,35.0,100.0,1,07/13/2020
329,2863,7,7,2,bprekwckiqdd,itc,1607.0,30.0,75.0,15.0,1,07/13/2020
330,2864,9,9,2,bprekwckiqdd,itc,1658.0,33.0,80.0,89.0,1,07/13/2020
331,2865,11,11,2,bprekwckiqdd,itc,2279.0,79.0,85.0,190.0,0,07/13/2020
332,2866,13,13,2,bprekwckiqdd,itc,1260.0,5.0,30.0,122.0,1,07/13/2020
333,2867,15,15,2,bprekwckiqdd,itc,1854.0,50.0,55.0,100.0,0,07/13/2020
334,2868,17,17,2,bprekwckiqdd,itc,1530.0,10.0,50.0,16.0,1,07/13/2020
335,2869,19,19,2,bprekwckiqdd,itc,1576.0,10.0,25.0,15.0,1,07/13/2020
336,2870,21,21,2,bprekwckiqdd,itc,3508.0,64.0,80.0,100.0,1,07/13/2020
337,2871,23,23,2,bprekwckiqdd,itc,1009.0,30.0,60.0,10.0,1,07/13/2020
338,2872,25,25,2,bprekwckiqdd,itc,3069.0,40.0,50.0,100.0,0,07/13/2020
339,2873,27,27,2,bprekwckiqdd,itc,1342.0,20.0,60.0,125.0,1,07/13/2020
340,2874,29,29,2,bprekwckiqdd,itc,1650.0,20.0,85.0,13.0,1,07/13/2020
341,2875,31,31,2,bprekwckiqdd,itc,2090.0,23.0,35.0,87.0,1,07/13/2020
342,2876,33,33,2,bprekwckiqdd,itc,1588.0,10.0,30.0,8.0,1,07/13/2020
343,2877,35,35,2,bprekwckiqdd,itc,2131.0,73.0,75.0,171.0,0,07/13/2020
344,2878,37,37,2,bprekwckiqdd,itc,2234.0,5.0,55.0,244.0,1,07/13/2020
345,2879,39,39,2,bprekwckiqdd,itc,2231.0,43.0,75.0,124.0,1,07/13/2020
346,2880,41,41,2,bprekwckiqdd,itc,1227.0,49.0,50.0,51.0,0,07/13/2020
347,2881,43,43,2,bprekwckiqdd,itc,1344.0,34.0,80.0,33.0,1,07/13/2020
348,2882,45,45,2,bprekwckiqdd,itc,1275.0,23.0,25.0,87.0,0,07/13/2020
349,2883,47,47,2,bprekwckiqdd,itc,1100.0,24.0,25.0,104.0,0,07/13/2020
350,2884,49,49,2,bprekwckiqdd,itc,2757.0,59.0,60.0,106.0,0,07/13/2020
351,2885,51,51,2,bprekwckiqdd,itc,1555.0,29.0,30.0,215.0,0,07/13/2020
352,2886,53,53,2,bprekwckiqdd,itc,1687.0,31.0,55.0,129.0,1,07/13/2020
353,2887,55,55,2,bprekwckiqdd,itc,1231.0,79.0,85.0,76.0,0,07/13/2020
354,2888,57,57,2,bprekwckiqdd,itc,2166.0,25.0,35.0,25.0,1,07/13/2020
355,5562,5,5,3,bprekwckiqdd,itc,5425.0,23.0,25.0,87.0,0,07/13/2020
356,5563,7,7,3,bprekwckiqdd,itc,1797.0,78.0,80.0,64.0,0,07/13/2020
357,5564,9,9,3,bprekwckiqdd,itc,2727.0,39.0,50.0,47.0,1,07/13/2020
358,5565,11,11,3,bprekwckiqdd,itc,1359.0,10.0,30.0,8.0,1,07/13/2020
359,5566,13,13,3,bprekwckiqdd,itc,2105.0,58.0,60.0,86.0,0,07/13/2020
360,5567,15,15,3,bprekwckiqdd,itc,1303.0,10.0,25.0,15.0,1,07/13/2020
361,5568,17,17,3,bprekwckiqdd,itc,2363.0,10.0,50.0,16.0,1,07/13/2020
362,5569,19,19,3,bprekwckiqdd,itc,2330.0,46.0,50.0,87.0,0,07/13/2020
363,5570,21,21,3,bprekwckiqdd,itc,2477.0,73.0,75.0,171.0,0,07/13/2020
364,5571,23,23,3,bprekwckiqdd,itc,2831.0,79.0,85.0,76.0,0,07/13/2020
365,5572,25,25,3,bprekwckiqdd,itc,1067.0,11.0,30.0,108.0,1,07/13/2020
366,5573,27,27,3,bprekwckiqdd,itc,1559.0,25.0,55.0,12.0,1,07/13/2020
367,5574,29,29,3,bprekwckiqdd,itc,3398.0,24.0,25.0,260.0,0,07/13/2020
368,5575,31,31,3,bprekwckiqdd,itc,1285.0,59.0,60.0,106.0,0,07/13/2020
369,5576,33,33,3,bprekwckiqdd,itc,1419.0,30.0,75.0,15.0,1,07/13/2020
370,5577,35,35,3,bprekwckiqdd,itc,1800.0,33.0,80.0,89.0,1,07/13/2020
371,5578,37,37,3,bprekwckiqdd,itc,2018.0,25.0,75.0,8.0,1,07/13/2020
372,5579,39,39,3,bprekwckiqdd,itc,1485.0,80.0,85.0,25.0,0,07/13/2020
373,5580,41,41,3,bprekwckiqdd,itc,1562.0,29.0,30.0,86.0,0,07/13/2020
374,5581,43,43,3,bprekwckiqdd,itc,2167.0,28.0,35.0,100.0,0,07/13/2020
375,5582,45,45,3,bprekwckiqdd,itc,1248.0,5.0,55.0,244.0,1,07/13/2020
376,5583,47,47,3,bprekwckiqdd,itc,1942.0,50.0,55.0,40.0,0,07/13/2020
377,5584,49,49,3,bprekwckiqdd,itc,1665.0,10.0,35.0,61.0,1,07/13/2020
378,5585,51,51,3,bprekwckiqdd,itc,1329.0,54.0,85.0,14.0,1,07/13/2020
379,5586,53,53,3,bprekwckiqdd,itc,1697.0,20.0,60.0,125.0,1,07/13/2020
380,5587,55,55,3,bprekwckiqdd,itc,4685.0,23.0,35.0,87.0,1,07/13/2020
381,5588,57,57,3,bprekwckiqdd,itc,2210.0,50.0,80.0,100.0,1,07/13/2020
382,8181,5,5,4,bprekwckiqdd,itc,7983.0,25.0,35.0,25.0,1,07/13/2020
383,8182,7,7,4,bprekwckiqdd,itc,2121.0,10.0,25.0,15.0,1,07/13/2020
384,8183,9,9,4,bprekwckiqdd,itc,1781.0,32.0,75.0,84.0,1,07/13/2020
385,8184,11,11,4,bprekwckiqdd,itc,1314.0,10.0,35.0,10.0,1,07/13/2020
386,8185,13,13,4,bprekwckiqdd,itc,2194.0,29.0,30.0,215.0,0,07/13/2020
387,8186,15,15,4,bprekwckiqdd,itc,4628.0,23.0,35.0,87.0,1,07/13/2020
388,8187,17,17,4,bprekwckiqdd,itc,3799.0,52.0,55.0,144.0,0,07/13/2020
389,8188,19,19,4,bprekwckiqdd,itc,5613.0,64.0,80.0,100.0,1,07/13/2020
390,8189,21,21,4,bprekwckiqdd,itc,2372.0,40.0,80.0,10.0,1,07/13/2020
391,8190,23,23,4,bprekwckiqdd,itc,2296.0,27.0,30.0,111.0,0,07/13/2020
392,8191,25,25,4,bprekwckiqdd,itc,2018.0,30.0,60.0,10.0,1,07/13/2020
393,8192,27,27,4,bprekwckiqdd,itc,1523.0,25.0,55.0,75.0,1,07/13/2020
394,8193,29,29,4,bprekwckiqdd,itc,1709.0,24.0,25.0,104.0,0,07/13/2020
395,8194,31,31,4,bprekwckiqdd,itc,2497.0,82.0,85.0,229.0,0,07/13/2020
396,8195,33,33,4,bprekwckiqdd,itc,2796.0,25.0,30.0,80.0,0,07/13/2020
397,8196,35,35,4,bprekwckiqdd,itc,1966.0,12.0,75.0,128.0,1,07/13/2020
398,8197,37,37,4,bprekwckiqdd,itc,4115.0,39.0,50.0,47.0,1,07/13/2020
399,8198,39,39,4,bprekwckiqdd,itc,2195.0,79.0,85.0,190.0,0,07/13/2020
400,8199,41,41,4,bprekwckiqdd,itc,1471.0,50.0,80.0,100.0,1,07/13/2020
401,8200,43,43,4,bprekwckiqdd,itc,2920.0,4.0,25.0,128.0,1,07/13/2020
402,8201,45,45,4,bprekwckiqdd,itc,1495.0,69.0,75.0,87.0,0,07/13/2020
403,8202,47,47,4,bprekwckiqdd,itc,2962.0,50.0,60.0,80.0,1,07/13/2020
404,8203,49,49,4,bprekwckiqdd,itc,2876.0,50.0,55.0,100.0,0,07/13/2020
405,8204,51,51,4,bprekwckiqdd,itc,1261.0,20.0,85.0,13.0,1,07/13/2020
406,8205,53,53,4,bprekwckiqdd,itc,2120.0,49.0,50.0,127.0,0,07/13/2020
407,8206,55,55,4,bprekwckiqdd,itc,1755.0,10.0,50.0,16.0,1,07/13/2020
408,8207,57,57,4,bprekwckiqdd,itc,1607.0,10.0,60.0,122.0,1,07/13/2020
409,10719,5,5,5,bprekwckiqdd,itc,7141.0,50.0,60.0,80.0,0,07/13/2020
410,10720,7,7,5,bprekwckiqdd,itc,2150.0,33.0,80.0,89.0,1,07/13/2020
411,10721,9,9,5,bprekwckiqdd,itc,2905.0,60.0,75.0,100.0,0,07/13/2020
412,10722,11,11,5,bprekwckiqdd,itc,1436.0,5.0,30.0,122.0,1,07/13/2020
413,10723,13,13,5,bprekwckiqdd,itc,1570.0,54.0,85.0,14.0,1,07/13/2020
414,10724,15,15,5,bprekwckiqdd,itc,1470.0,5.0,55.0,244.0,1,07/13/2020
415,10725,17,17,5,bprekwckiqdd,itc,1886.0,5.0,25.0,16.0,1,07/13/2020
416,10726,19,19,5,bprekwckiqdd,itc,1445.0,40.0,80.0,10.0,1,07/13/2020
417,10727,21,21,5,bprekwckiqdd,itc,1408.0,59.0,60.0,17.0,1,07/13/2020
418,10728,23,23,5,bprekwckiqdd,itc,1218.0,15.0,30.0,10.0,1,07/13/2020
419,10729,25,25,5,bprekwckiqdd,itc,1655.0,49.0,50.0,127.0,0,07/13/2020
420,10730,27,27,5,bprekwckiqdd,itc,1787.0,69.0,75.0,87.0,0,07/13/2020
421,10731,29,29,5,bprekwckiqdd,itc,2199.0,28.0,35.0,100.0,0,07/13/2020
422,10732,31,31,5,bprekwckiqdd,itc,1477.0,20.0,55.0,7.0,1,07/13/2020
423,10733,33,33,5,bprekwckiqdd,itc,1649.0,73.0,75.0,171.0,0,07/13/2020
424,10734,35,35,5,bprekwckiqdd,itc,1590.0,23.0,35.0,87.0,0,07/13/2020
425,10735,37,37,5,bprekwckiqdd,itc,1895.0,25.0,35.0,25.0,0,07/13/2020
426,10736,39,39,5,bprekwckiqdd,itc,1581.0,24.0,25.0,104.0,0,07/13/2020
427,10737,41,41,5,bprekwckiqdd,itc,1318.0,20.0,85.0,13.0,1,07/13/2020
428,10738,43,43,5,bprekwckiqdd,itc,1352.0,58.0,60.0,86.0,0,07/13/2020
429,10739,45,45,5,bprekwckiqdd,itc,4013.0,39.0,50.0,47.0,1,07/13/2020
430,10740,47,47,5,bprekwckiqdd,itc,1157.0,34.0,85.0,250.0,1,07/13/2020
431,10741,49,49,5,bprekwckiqdd,itc,1532.0,25.0,50.0,10.0,1,07/13/2020
432,10742,51,51,5,bprekwckiqdd,itc,1464.0,78.0,80.0,64.0,0,07/13/2020
433,10743,53,53,5,bprekwckiqdd,itc,1769.0,23.0,25.0,87.0,0,07/13/2020
434,10744,55,55,5,bprekwckiqdd,itc,1615.0,25.0,55.0,75.0,1,07/13/2020
435,10745,57,57,5,bprekwckiqdd,itc,6147.0,29.0,30.0,215.0,0,07/13/2020
436,13257,5,5,6,bprekwckiqdd,itc,4381.0,32.0,75.0,84.0,1,07/13/2020
437,13258,7,7,6,bprekwckiqdd,itc,1713.0,25.0,75.0,8.0,1,07/13/2020
438,13259,9,9,6,bprekwckiqdd,itc,2943.0,50.0,60.0,80.0,0,07/13/2020
439,13260,11,11,6,bprekwckiqdd,itc,1151.0,6.0,25.0,198.0,1,07/13/2020
440,13261,13,13,6,bprekwckiqdd,itc,1389.0,78.0,80.0,64.0,0,07/13/2020
441,13262,15,15,6,bprekwckiqdd,itc,1682.0,49.0,50.0,51.0,0,07/13/2020
442,13263,17,17,6,bprekwckiqdd,itc,1675.0,10.0,30.0,8.0,1,07/13/2020
443,13264,19,19,6,bprekwckiqdd,itc,1417.0,5.0,55.0,244.0,1,07/13/2020
444,13265,21,21,6,bprekwckiqdd,itc,3249.0,25.0,30.0,80.0,1,07/13/2020
445,13266,23,23,6,bprekwckiqdd,itc,2933.0,30.0,60.0,10.0,1,07/13/2020
446,13267,25,25,6,bprekwckiqdd,itc,2352.0,31.0,35.0,129.0,0,07/13/2020
447,13268,27,27,6,bprekwckiqdd,itc,4664.0,60.0,75.0,100.0,0,07/13/2020
448,13269,29,29,6,bprekwckiqdd,itc,1088.0,50.0,80.0,100.0,1,07/13/2020
449,13270,31,31,6,bprekwckiqdd,itc,1603.0,54.0,85.0,14.0,1,07/13/2020
450,13271,33,33,6,bprekwckiqdd,itc,1021.0,20.0,55.0,7.0,1,07/13/2020
451,13272,35,35,6,bprekwckiqdd,itc,1177.0,14.0,35.0,15.0,1,07/13/2020
452,13273,37,37,6,bprekwckiqdd,itc,1748.0,82.0,85.0,229.0,0,07/13/2020
453,13274,39,39,6,bprekwckiqdd,itc,1242.0,40.0,80.0,10.0,1,07/13/2020
454,13275,41,41,6,bprekwckiqdd,itc,1655.0,50.0,55.0,100.0,0,07/13/2020
455,13276,43,43,6,bprekwckiqdd,itc,1800.0,24.0,25.0,104.0,0,07/13/2020
456,13277,45,45,6,bprekwckiqdd,itc,1017.0,5.0,30.0,122.0,1,07/13/2020
457,13278,47,47,6,bprekwckiqdd,itc,1770.0,39.0,50.0,47.0,1,07/13/2020
458,13279,49,49,6,bprekwckiqdd,itc,1389.0,24.0,25.0,260.0,0,07/13/2020
459,13280,51,51,6,bprekwckiqdd,itc,2130.0,79.0,85.0,76.0,0,07/13/2020
460,13281,53,53,6,bprekwckiqdd,itc,1387.0,49.0,50.0,127.0,0,07/13/2020
461,13282,55,55,6,bprekwckiqdd,itc,1074.0,20.0,60.0,125.0,1,07/13/2020
462,13283,57,57,6,bprekwckiqdd,itc,1527.0,23.0,35.0,87.0,1,07/13/2020
463,15660,5,5,7,bprekwckiqdd,itc,4960.0,30.0,75.0,15.0,1,07/13/2020
464,15661,7,7,7,bprekwckiqdd,itc,1389.0,12.0,75.0,128.0,1,07/13/2020
465,15662,9,9,7,bprekwckiqdd,itc,2521.0,23.0,35.0,87.0,1,07/13/2020
466,15663,11,11,7,bprekwckiqdd,itc,6286.0,31.0,35.0,129.0,1,07/13/2020
467,15664,13,13,7,bprekwckiqdd,itc,1754.0,5.0,55.0,244.0,1,07/13/2020
468,15665,15,15,7,bprekwckiqdd,itc,2110.0,29.0,30.0,215.0,0,07/13/2020
469,15666,17,17,7,bprekwckiqdd,itc,1005.0,25.0,55.0,75.0,1,07/13/2020
470,15667,19,19,7,bprekwckiqdd,itc,1557.0,20.0,25.0,100.0,1,07/13/2020
471,15668,21,21,7,bprekwckiqdd,itc,1099.0,64.0,80.0,100.0,1,07/13/2020
472,15669,23,23,7,bprekwckiqdd,itc,2304.0,46.0,50.0,87.0,0,07/13/2020
473,15670,25,25,7,bprekwckiqdd,itc,1145.0,79.0,85.0,76.0,1,07/13/2020
474,15671,27,27,7,bprekwckiqdd,itc,1257.0,46.0,85.0,53.0,1,07/13/2020
475,15672,29,29,7,bprekwckiqdd,itc,2166.0,24.0,25.0,104.0,0,07/13/2020
476,15673,31,31,7,bprekwckiqdd,itc,1493.0,49.0,50.0,127.0,0,07/13/2020
477,15674,33,33,7,bprekwckiqdd,itc,1503.0,78.0,80.0,64.0,0,07/13/2020
478,15675,35,35,7,bprekwckiqdd,itc,1160.0,73.0,75.0,171.0,1,07/13/2020
479,15676,37,37,7,bprekwckiqdd,itc,1007.0,30.0,60.0,10.0,1,07/13/2020
480,15677,39,39,7,bprekwckiqdd,itc,2157.0,14.0,35.0,15.0,1,07/13/2020
481,15678,41,41,7,bprekwckiqdd,itc,1064.0,31.0,55.0,129.0,1,07/13/2020
482,15679,43,43,7,bprekwckiqdd,itc,1444.0,11.0,30.0,108.0,1,07/13/2020
483,15680,45,45,7,bprekwckiqdd,itc,1935.0,5.0,30.0,122.0,1,07/13/2020
484,15681,47,47,7,bprekwckiqdd,itc,2075.0,5.0,25.0,16.0,1,07/13/2020
485,15682,49,49,7,bprekwckiqdd,itc,2674.0,20.0,80.0,12.0,1,07/13/2020
486,15683,51,51,7,bprekwckiqdd,itc,1278.0,49.0,50.0,51.0,0,07/13/2020
487,15684,53,53,7,bprekwckiqdd,itc,1347.0,50.0,60.0,80.0,1,07/13/2020
488,15685,55,55,7,bprekwckiqdd,itc,1616.0,20.0,60.0,8.0,1,07/13/2020
489,15686,57,57,7,bprekwckiqdd,itc,1028.0,34.0,85.0,250.0,1,07/13/2020
490,18036,5,5,8,bprekwckiqdd,itc,4088.0,15.0,30.0,10.0,1,07/13/2020
491,18037,7,7,8,bprekwckiqdd,itc,1001.0,10.0,35.0,61.0,1,07/13/2020
492,18038,9,9,8,bprekwckiqdd,itc,2640.0,10.0,60.0,122.0,1,07/13/2020
493,18039,11,11,8,bprekwckiqdd,itc,1773.0,23.0,35.0,87.0,1,07/13/2020
494,18040,13,13,8,bprekwckiqdd,itc,3865.0,6.0,25.0,198.0,1,07/13/2020
495,18041,15,15,8,bprekwckiqdd,itc,1057.0,40.0,80.0,10.0,1,07/13/2020
496,18042,17,17,8,bprekwckiqdd,itc,4747.0,52.0,55.0,144.0,0,07/13/2020
497,18043,19,19,8,bprekwckiqdd,itc,1161.0,60.0,75.0,100.0,1,07/13/2020
498,18044,21,21,8,bprekwckiqdd,itc,1661.0,50.0,55.0,40.0,1,07/13/2020
499,18045,23,23,8,bprekwckiqdd,itc,2961.0,59.0,60.0,17.0,0,07/13/2020
500,18046,25,25,8,bprekwckiqdd,itc,1584.0,49.0,50.0,127.0,0,07/13/2020
501,18047,27,27,8,bprekwckiqdd,itc,3963.0,23.0,25.0,87.0,0,07/13/2020
502,18048,29,29,8,bprekwckiqdd,itc,1001.0,20.0,85.0,13.0,1,07/13/2020
503,18049,31,31,8,bprekwckiqdd,itc,1349.0,24.0,25.0,104.0,0,07/13/2020
504,18050,33,33,8,bprekwckiqdd,itc,1054.0,25.0,55.0,12.0,1,07/13/2020
505,18051,35,35,8,bprekwckiqdd,itc,2332.0,10.0,50.0,16.0,1,07/13/2020
506,18052,37,37,8,bprekwckiqdd,itc,1749.0,34.0,80.0,33.0,1,07/13/2020
507,18053,39,39,8,bprekwckiqdd,itc,3297.0,79.0,85.0,76.0,0,07/13/2020
508,18054,41,41,8,bprekwckiqdd,itc,2235.0,32.0,75.0,84.0,1,07/13/2020
509,18055,43,43,8,bprekwckiqdd,itc,3357.0,10.0,30.0,8.0,1,07/13/2020
510,18056,45,45,8,bprekwckiqdd,itc,1493.0,19.0,50.0,102.0,1,07/13/2020
511,18057,47,47,8,bprekwckiqdd,itc,2815.0,72.0,75.0,104.0,0,07/13/2020
512,18058,49,49,8,bprekwckiqdd,itc,1540.0,79.0,80.0,79.0,0,07/13/2020
513,18059,51,51,8,bprekwckiqdd,itc,1351.0,29.0,30.0,215.0,0,07/13/2020
514,18060,53,53,8,bprekwckiqdd,itc,2516.0,53.0,60.0,22.0,1,07/13/2020
515,18061,55,55,8,bprekwckiqdd,itc,1492.0,34.0,85.0,250.0,1,07/13/2020
516,18062,57,57,8,bprekwckiqdd,itc,2412.0,28.0,35.0,100.0,1,07/13/2020
517,20466,5,5,9,bprekwckiqdd,itc,3663.0,10.0,25.0,15.0,1,07/13/2020
518,20467,7,7,9,bprekwckiqdd,itc,2961.0,59.0,60.0,106.0,1,07/13/2020
519,20468,9,9,9,bprekwckiqdd,itc,1780.0,30.0,75.0,15.0,1,07/13/2020
520,20469,11,11,9,bprekwckiqdd,itc,1537.0,40.0,50.0,100.0,1,07/13/2020
521,20470,13,13,9,bprekwckiqdd,itc,1351.0,54.0,85.0,14.0,1,07/13/2020
522,20471,15,15,9,bprekwckiqdd,itc,1222.0,64.0,80.0,100.0,1,07/13/2020
523,20472,17,17,9,bprekwckiqdd,itc,1443.0,28.0,35.0,100.0,1,07/13/2020
524,20473,19,19,9,bprekwckiqdd,itc,1920.0,20.0,80.0,12.0,1,07/13/2020
525,20474,21,21,9,bprekwckiqdd,itc,1811.0,34.0,35.0,183.0,0,07/13/2020
526,20475,23,23,9,bprekwckiqdd,itc,1903.0,23.0,25.0,87.0,0,07/13/2020
527,20476,25,25,9,bprekwckiqdd,itc,1198.0,25.0,55.0,75.0,1,07/13/2020
528,20477,27,27,9,bprekwckiqdd,itc,1684.0,46.0,50.0,87.0,0,07/13/2020
529,20478,29,29,9,bprekwckiqdd,itc,1740.0,58.0,60.0,86.0,0,07/13/2020
530,20479,31,31,9,bprekwckiqdd,itc,1757.0,82.0,85.0,229.0,0,07/13/2020
531,20480,33,33,9,bprekwckiqdd,itc,1211.0,20.0,55.0,7.0,1,07/13/2020
532,20481,35,35,9,bprekwckiqdd,itc,2088.0,31.0,55.0,129.0,1,07/13/2020
533,20482,37,37,9,bprekwckiqdd,itc,1368.0,32.0,75.0,84.0,1,07/13/2020
534,20483,39,39,9,bprekwckiqdd,itc,1314.0,8.0,50.0,128.0,1,07/13/2020
535,20484,41,41,9,bprekwckiqdd,itc,1240.0,29.0,30.0,86.0,0,07/13/2020
536,20485,43,43,9,bprekwckiqdd,itc,1887.0,79.0,85.0,76.0,0,07/13/2020
537,20486,45,45,9,bprekwckiqdd,itc,1028.0,30.0,60.0,10.0,1,07/13/2020
538,20487,47,47,9,bprekwckiqdd,itc,2183.0,10.0,35.0,61.0,1,07/13/2020
539,20488,49,49,9,bprekwckiqdd,itc,1319.0,43.0,75.0,124.0,1,07/13/2020
